EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,DEVICE_SESSION_ID,UI_EVENT_TIMESTAMP,UI_EVENT_RELATIVE_TIMESTAMP,UI_ROOT_ACTIVITY_ID,USER_TYPE,CLIENT_ID,SESSION_KEY,LOGIN_KEY,CLIENT_GEO,CONNECTION_TYPE,APP_NAME,SDK_APP_VERSION,DEVICE_PLATFORM,DEVICE_MODEL,SDK_VERSION,BROWSER_NAME,BROWSER_VERSION,OS_NAME,OS_VERSION,PAGE_URL,PAGE_ENTITY_TYPE,PAGE_CONTEXT,PAGE_ENTITY_ID,SDK_APP_TYPE,DURATION,URL,START_TIME,INITIATOR_TYPE,NEXT_HOP_PROTOCOL,RENDER_BLOCKING_STATUS,WORKER_START,REDIRECT_START,REDIRECT_END,FETCH_START,DOMAIN_LOOKUP_START,DOMAIN_LOOKUP_END,CONNECT_START,SECURE_CONNECTION_START,CONNECT_END,REQUEST_START,RESPONSE_START,FIRST_INTERIM_RESPONSE_START,RESPONSE_END,TRANSFER_SIZE,ENCODED_BODY_SIZE,DECODED_BODY_SIZE,RESPONSE_STATUS,SERVER_REQUEST_ID,UI_THREAD_RESPONSE_DELAY,DOM_COMPLETE,DOM_CONTENT_LOADED_EVENT_START,DOM_CONTENT_LOADED_EVENT_END,DOM_INTERACTIVE,LOAD_EVENT_START,LOAD_EVENT_END,REDIRECT_COUNT,NAVIGATION_TYPE,UNLOAD_EVENT_START,UNLOAD_EVENT_END,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP
UiTelemetryNavigationTiming,202504260110334.00,c6d07808-3a37-4244-9ac7-171c434cde5e,9be4fa9d-3f3e-4,56506431,863f85ba-a6e4-49a2-82e7-eb9d4c4162c0,1745629818946.00,4832,f4dc1dfc-f2f7-4b53-a74d-18eafc7fef6c,Community,a47c01de-d199-457c-a80f-05c7c2d01de7,8232ee69-7c16-414e,0f383954-43fd-4fb3,APAC,4G,SalesforceApp,5.5,Web,Desktop,3,Chrome,114.0.1600,iOS,10.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,0a805ebd-4ac1-4365-b04e-a20eefd8eba8,Mobile,126,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,1,20,40,48,73,90,116,138,146,164,200,204,238,4347,3705,2284,404,eabffb28-9d10-4e12-8358-9d4c3cd0d900,131,2173,213,644,180,1165,1347,0,reload,22,36,2025-04-26T01:10:33.456Z,53178407,219.161.186.137
UiTelemetryNavigationTiming,202504260110334.00,bd2c04ef-8430-41b7-8223-17f799927903,34773ea3-e8c3-4,51773044,89f48de1-f3f2-4856-8243-ce7496c8aec3,1745629818946.00,3632,6b0d649a-e700-46b6-90ee-1118c287a63b,Guest,a3ea57c8-c2c9-4738-b2a1-cad0096f2afe,1e18ced8-c89e-464e,f85a1fb1-3c1c-4885,APAC,4G,SalesforceApp,4.1,Android,iPhone 13,3.5,Edge,91.0.1751,macOS,12.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,11b1356a-af57-49c5-8f3d-16d1a763369c,Web,656,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,4,10,35,58,70,89,109,131,150,169,185,204,222,4170,3592,1549,404,05e228a4-173c-47c0-8214-5429c2e99652,142,1283,470,568,360,1159,1540,4,navigate,22,38,2025-04-26T01:10:33.456Z,57872852,96.39.213.19
UiTelemetryNavigationTiming,202504260110334.00,3c8dd23a-af0a-4334-90ed-30f8e0ed4ce1,015db69f-f412-4,55107125,429b7363-43d4-45e3-ae25-2007225d25c9,1745629818946.00,2829,f8e7f1c6-fd98-4423-8d56-63747224f3f7,Guest,4905dc03-9c40-4451-997b-4583491874a7,4dba41ce-007f-41e1,f7a016cc-8765-411c,EU,WiFi,CustomApp,2.6,Android,iPhone 13,1.6,Safari,120.0.4667,iOS,15.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,838d1fc5-947e-4112-8e10-ab2073dffe16,Web,2468,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,8,10,34,50,66,91,113,135,156,171,185,206,232,4525,1751,4605,304,52872d93-e7aa-48c7-82c3-c1eb97346ad9,118,2419,450,571,173,935,1248,4,back_forward,13,45,2025-04-26T01:10:33.456Z,58194250,80.221.129.122
UiTelemetryNavigationTiming,202504260110334.00,77aff5fb-b8d0-4ace-910e-803e551d4673,5cfe161f-13d6-4,55955017,6243aa54-dfa6-494e-a213-9f7272a69277,1745629818946.00,9326,a7462613-b157-41ff-be5f-ca1dfb3a3887,Standard,aa245f79-73de-435c-b5b0-a9fd775ef817,b7007481-5362-42b1,a6c63e98-6e75-4e1c,LATAM,4G,SalesforceApp,2.7,iOS,Galaxy S21,3.7,Firefox,104.0.4754,Windows,14.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,32d5bb3f-2d82-4295-ac9e-76b2b23c4ae3,Mobile,830,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,4,16,28,58,64,97,106,136,147,170,199,201,230,3382,2476,4603,404,e84821c6-ba43-4345-aae4-b2e4bfbbb63a,357,1894,372,567,163,808,1371,3,navigate,19,51,2025-04-26T01:10:33.456Z,59241363,199.60.216.97
UiTelemetryNavigationTiming,202504260110334.00,bfcc2dbc-e1cd-4d91-845e-c35dcc1c7080,00b721f4-99e4-4,54672019,23725fa9-105e-4cbd-9b76-c9751ab708bc,1745629818946.00,2552,ff9b937e-352b-4f8a-9abe-e13dff7f23dc,Community,2942f960-a8b1-4a1e-a018-4672e1f51d8c,024cb740-1ee7-41aa,cabe5398-f3bd-4f3f,LATAM,4G,SalesforceApp,5.2,Web,Galaxy S21,2.5,Edge,80.0.1884,Windows,11.3,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,76355d75-ea42-4ffc-85e1-155a72b39dde,Mobile,1288,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,4,18,29,45,79,100,113,121,150,174,185,201,233,2517,4353,3133,200,24b597e5-8443-4635-8b7f-6c0b42f7a309,255,547,349,538,398,892,1401,4,navigate,30,41,2025-04-26T01:10:33.456Z,55855369,215.114.17.54
UiTelemetryNavigationTiming,202504260110334.00,e5f2a05c-0e6a-4c60-815e-531ea27de458,20f189a3-d3a2-4,55929095,75e6d729-5754-4286-99b1-7f668dbed716,1745629818946.00,7585,da9153b0-5819-4931-b9ff-45c630c85e87,Guest,783727da-af93-48cd-9377-44afc21c3c41,dca2bbe0-d022-4872,cbacdd4a-59c6-407f,LATAM,5G,CustomApp,4.1,Android,Desktop,2.9,Chrome,106.0.1023,Linux,15,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,b715b8ce-5c46-459e-983b-94e5bcd7a490,Mobile,861,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,6,12,37,42,65,84,116,136,143,171,182,219,231,3982,1333,3865,404,167d011c-4a30-4d20-b48a-8dfa16175a9f,499,787,369,769,262,831,1457,1,reload,17,43,2025-04-26T01:10:33.456Z,58590035,26.240.56.238
UiTelemetryNavigationTiming,202504260110334.00,ca891411-6aef-4a61-9fe1-5bac377d269c,e1e81890-7120-4,51736825,01c450cb-842f-4fd8-9663-41953a7ee398,1745629818946.00,8950,72758efe-0e06-4b81-87e4-383a96ae358c,Guest,04c2d638-775b-4845-ad40-32da9358648c,97c82f84-43f7-4415,d524f944-cfdd-4e17,LATAM,5G,SalesforceApp,2.2,Android,Pixel 6,1.9,Firefox,117.0.1313,iOS,12.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,1bdef6ad-e3a9-4811-a340-02337cb80cd6,Mobile,2674,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,10,15,34,57,78,94,108,136,157,164,198,216,225,3264,1165,2562,200,d0d79418-0ab7-4857-bdfa-5237bb4e8b8a,198,1946,369,666,295,888,1484,3,back_forward,23,50,2025-04-26T01:10:33.456Z,53149871,232.235.73.136
UiTelemetryNavigationTiming,202504260110334.00,328469e7-c158-4c42-a7f1-49a059caab20,613f59be-71e8-4,54234001,55feee20-faa1-4450-899d-2526f327f4a0,1745629818946.00,7846,6e1d0796-00c0-4e1e-adc5-a0a299c3e5e9,Standard,24507d37-3c91-4953-af0f-97828437e2c2,5b6c6211-8e70-4468,a0beeaf2-351d-41e2,US,5G,SalesforceApp,1.7,Web,iPhone 13,1.9,Safari,94.0.1613,Linux,11.3,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,9021eafe-5a0d-41d4-ae8b-16c7859510d8,Mobile,2481,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,10,19,23,43,74,85,114,122,159,168,195,214,233,1832,3392,3459,404,41e25771-8d79-4e9f-9a8f-c678211becb3,322,1412,250,719,399,865,1399,2,reload,29,53,2025-04-26T01:10:33.456Z,51217994,152.64.80.109
UiTelemetryNavigationTiming,202504260110334.00,0b494e5b-8418-4280-b563-085b69297adb,237aeb95-81a8-4,51100313,ac9570b6-4ecd-4beb-a70a-70fddcc31f63,1745629818946.00,755,de79f8d2-9831-44e7-bc5e-1b63f1f419a3,Community,6873c227-bb84-470c-a40b-986310490888,79820934-dff5-4420,30610ee3-47f9-45c4,LATAM,4G,SalesforceApp,4.8,Android,iPhone 13,3.3,Firefox,107.0.4742,Android,10.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,3ffa065b-21ca-45ae-99da-4baa20aaced6,Mobile,2419,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,8,14,27,47,71,99,113,132,143,165,197,216,239,2899,3161,3063,304,b4b4c824-bbd9-4412-b10c-bd21eda7cff7,250,2443,441,717,280,1121,1222,3,back_forward,26,50,2025-04-26T01:10:33.456Z,56034901,209.215.199.205
UiTelemetryNavigationTiming,202504260110334.00,d0cf28bf-248c-478e-82ea-dd13568e5467,cf6a6c50-1500-4,55982333,e056d6d8-dea1-4225-970e-1ad441ee0686,1745629818946.00,3314,b20b5b7c-4e27-4131-bcae-c4e003057085,Guest,e0264f3d-cafe-4453-b6e6-9af8cd1b2fc4,21e8d018-8538-40fb,674a9e77-1129-4df0,US,4G,SalesforceApp,4,Android,Desktop,2.8,Safari,89.0.4969,iOS,15.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,cc79706d-d07b-4571-b2a5-49b0cae5fa2a,Web,1318,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,9,18,22,42,67,99,112,121,154,173,195,205,227,3466,2358,4195,304,0be37731-d884-457e-ac31-56d474d98292,404,2998,472,673,137,878,1491,4,navigate,25,48,2025-04-26T01:10:33.456Z,58782318,27.1.38.13
UiTelemetryNavigationTiming,202504260110334.00,3c691f0a-379f-4f2c-a9a6-2b4c38d954f6,980c3dd2-8995-4,56133562,91e1f490-71e6-4844-bde0-26d8d9d4b45e,1745629818946.00,8652,f60f7e1c-55f3-4e07-8c96-74c4532debca,Community,c7e075fb-1001-4387-ab8b-3f08a4da52bf,3b65b9ce-889e-4c2e,78656c64-f0b0-4b78,EU,4G,SalesforceApp,3.5,Web,iPhone 13,1,Firefox,110.0.1639,Android,14.3,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,a5efea4b-d179-487c-90db-7816cb23b26a,Web,1340,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,1,17,30,41,68,86,101,134,160,170,196,204,235,4477,3474,2467,404,67c608c4-dc3f-48cd-b3d8-0c4b5cd9e91e,306,1273,476,736,315,964,1337,1,reload,26,47,2025-04-26T01:10:33.456Z,59908399,181.72.239.221
UiTelemetryNavigationTiming,202504260110334.00,14770d8a-4eea-4cc1-862d-a5dd78a7e48c,15920ecd-8065-4,54681571,7ab13b64-9f00-44bc-8b89-ab1d5dfcf127,1745629818946.00,4774,8269a244-a295-4ea6-a092-fc9483d4d1a3,Community,0b252b50-3538-454a-9a96-7d58e9b2f6b5,5a48a135-3bfe-40c2,6f547ab8-3be1-49c7,US,5G,CustomApp,4.7,Android,Desktop,2.1,Edge,104.0.1637,macOS,12.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,494d69b4-98fa-4a66-8a3a-2c2eee7eadea,Web,2339,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,4,13,21,57,69,82,115,136,152,163,197,216,221,1847,1356,2937,304,2e92417b-f122-42a6-a30e-0a47ecafdf5c,357,1572,258,757,238,933,1348,5,back_forward,29,58,2025-04-26T01:10:33.456Z,57335114,18.81.176.211
UiTelemetryNavigationTiming,202504260110334.00,691291d5-063a-4602-b3ac-d1ba5f9bc924,67b835a8-8dfc-4,58502268,5521f711-ecac-46f2-8890-7a7574fca442,1745629818946.00,6703,775f4aa5-e141-41f2-96ad-1db7481d3164,Guest,5bc921e6-1d60-45e2-b6d6-38f72ba826ab,a070b8e4-8029-47fb,86199cb2-6fdf-4f35,US,WiFi,SalesforceApp,2.9,iOS,iPhone 13,1.5,Safari,103.0.3830,Android,14.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,9ff52bb2-f567-4ced-941f-7ddd6c226d95,Web,676,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,8,20,23,43,75,94,110,125,156,173,193,220,224,1364,3011,4483,304,1f879399-c144-469b-a603-999fd91f5be3,84,813,284,798,116,896,1492,4,back_forward,19,36,2025-04-26T01:10:33.456Z,51684446,52.94.65.191
UiTelemetryNavigationTiming,202504260110334.00,fef09b83-ef8a-4b85-8881-6e18d86333dc,9f5f769d-040a-4,51782300,cd13375b-aeec-457f-8ea9-2d605e1cbff6,1745629818946.00,9853,f9d8b66e-555d-450f-8a9c-2f3d41376e03,Community,fd4c606a-176e-466c-937a-efa8540ea025,61f02e6f-294d-477f,2ea9241a-e28d-4e93,LATAM,5G,SalesforceApp,3.7,iOS,iPhone 13,1.5,Firefox,101.0.1074,macOS,10.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,5c011b80-9c6b-4b4d-851a-f06ce34a1b84,Web,2371,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,4,16,33,43,64,83,118,139,144,178,184,214,235,1412,3720,4067,200,fe8d3c79-e83b-4b3f-a5eb-5ba209b7e8a4,427,1308,483,780,309,912,1314,0,navigate,23,41,2025-04-26T01:10:33.456Z,57670861,110.155.71.107
UiTelemetryNavigationTiming,202504260110334.00,9d8cadc3-ef68-4473-9a18-f09a53884b98,12824909-c988-4,59565139,169fa41c-68f8-44c7-b176-b72771f286c0,1745629818946.00,5780,5a6b878b-e8e9-422a-ada7-963a4a7c1846,Community,60fa3fc1-3e26-43c5-aa5f-a29ba9eb4d82,60939fd2-f8a8-4cd2,9d8175dc-d2e5-4e77,EU,5G,CustomApp,1.6,Android,Desktop,1,Chrome,80.0.1579,Linux,10.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,5fadd16e-72c1-4513-9598-b1792bee0a0d,Mobile,1687,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,2,11,33,41,63,90,116,133,155,171,194,209,222,4952,918,3713,404,375b51e8-6bbd-47ec-a5f6-62df7222e21c,65,931,202,585,289,1017,1487,5,reload,27,42,2025-04-26T01:10:33.456Z,56473503,223.160.99.219
UiTelemetryNavigationTiming,202504260110334.00,3c20d37f-245e-4f87-a038-e4c97bd4bbdf,c17b2887-1c70-4,55931703,b8b6d0c1-da20-43b4-9336-f544ad4e8269,1745629818946.00,9684,91f58654-5ab7-4423-945c-359ccb6cc6d0,Standard,bf4d328e-ae44-4b7a-b754-d23f2c5e6795,2fa7088e-7341-49d0,82cd3ead-f8a2-4f5e,US,4G,SalesforceApp,5.5,Web,iPhone 13,3.8,Chrome,90.0.2272,Windows,10.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,1e4eaa4b-7da8-4851-b61e-5ff22bb30d10,Web,2372,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,5,19,25,51,71,89,114,123,148,161,184,216,230,2705,2846,2445,404,5d8c204f-af27-49c7-9ffe-311c88422360,83,751,231,734,300,1094,1424,0,navigate,16,58,2025-04-26T01:10:33.456Z,58348119,155.175.211.24
UiTelemetryNavigationTiming,202504260110334.00,dde0bc96-018e-46eb-bbb6-0fcc4abf7e58,d6f3a25c-a009-4,51827791,bb4ebe94-48c6-45f9-9da0-7fbb6d5efcf9,1745629818946.00,6930,dfe12d3b-4dd0-4bab-a5cb-c02afa073a9a,Standard,b4b141ae-b396-4964-90b0-1b2638d28087,6fc42ef3-2cd8-4da3,0c2559b6-bea5-467f,US,5G,SalesforceApp,4.3,iOS,Pixel 6,3.4,Firefox,98.0.1774,iOS,11,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,39d08b2e-9169-46f7-a716-c83a0b194787,Mobile,1628,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,6,13,32,53,65,83,109,122,151,175,199,201,233,2588,3372,2753,200,35206236-347c-4fb8-9e1e-083b20a2cb14,311,1979,384,683,113,977,1202,5,reload,21,44,2025-04-26T01:10:33.456Z,51668262,17.120.115.222
UiTelemetryNavigationTiming,202504260110334.00,74b8fe4e-5103-4a4c-9265-694e588c096d,fb2b1104-907c-4,52780171,02e89e9d-bb6a-4b2d-9c2e-7b47d986b58a,1745629818946.00,6080,29a12f2c-08a8-45ce-82fc-54a9731b6849,Guest,8915a1d3-29e1-4f41-9d3f-9cc60ac03ae0,18cc332a-be2d-4faa,7c62276b-c7e4-499f,EU,4G,CustomApp,3.4,Web,iPhone 13,3.2,Chrome,97.0.1347,Windows,14.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,3c89bfe4-8732-4ec9-a6c0-d89bef54e1c1,Mobile,2696,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,6,14,26,49,74,93,117,133,141,172,199,205,224,1682,3253,4351,304,551ef573-31d5-4b13-851d-7eb95511de7b,493,1051,319,532,302,947,1317,2,back_forward,27,36,2025-04-26T01:10:33.456Z,54808785,203.221.242.6
UiTelemetryNavigationTiming,202504260110334.00,294c0522-b40b-4c41-9024-a7582e775f90,d7bcc803-4790-4,58633473,31fb9b1c-27d8-4df4-bdd4-62acdf498274,1745629818946.00,3824,497c7ce4-74cf-4a68-bf6c-52102761c808,Guest,e7f6bc7b-d5a8-4b73-abb4-2b34c67551ab,a65314ee-43f0-413b,42f9c0b0-c1cd-487a,EU,WiFi,SalesforceApp,4.2,iOS,Desktop,2.6,Safari,118.0.2767,Android,13.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,35e44f81-1e01-4f23-9729-737ca0d71a90,Web,2137,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,3,16,27,46,68,98,110,128,154,162,183,220,239,1075,2249,3902,404,57713053-a6fd-44e3-94ff-56eac4c33906,460,2073,261,719,357,891,1553,1,back_forward,22,35,2025-04-26T01:10:33.456Z,55845410,17.190.128.93
UiTelemetryNavigationTiming,202504260110334.00,244092fa-e408-4960-b1e6-92704de5f336,743fe2d0-0717-4,52499365,1848aace-17e4-4558-8232-9fb5d49e834f,1745629818946.00,8318,5689c4e2-94d3-4226-97e7-72dd46754a3b,Standard,fe16a5a7-41c3-4b99-9b4c-ce6f24139a5f,dbdc2d38-5d9a-4073,5cd9f3c4-29ae-4959,EU,5G,CustomApp,4.8,iOS,Pixel 6,2.2,Chrome,119.0.3580,Linux,12.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,61da59f2-b8df-4f0e-95cf-98fde63be007,Web,650,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,1,17,21,54,79,96,101,128,158,167,182,201,229,2410,3671,1252,200,bad0060a-d979-498c-8d59-7f478c8c1654,330,1873,333,743,358,1183,1218,4,reload,27,38,2025-04-26T01:10:33.456Z,51457830,56.231.77.193
UiTelemetryNavigationTiming,202504260110334.00,64883345-dd0a-4ae6-aeb8-dd97821b6e47,8d6c2db4-31db-4,58746170,665c2c7f-903c-41e2-9373-1c88cc36a381,1745629818946.00,5025,1968884a-6add-462c-be4d-cc68a160051c,Community,a7fae688-d711-46d6-8925-08c55cfb1215,2c47a3cc-5a56-484a,2b9336f0-d232-4c54,APAC,5G,CustomApp,2.2,iOS,Galaxy S21,3.3,Firefox,100.0.2093,Windows,10.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,bd0dfcd1-1b27-4ca5-8faf-bc5d490ad2c5,Web,1713,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,5,15,36,60,77,100,106,137,156,163,195,204,221,3152,1504,1426,200,647df3e1-950b-46c3-98c4-27d633e80023,454,2560,422,629,130,1034,1553,5,back_forward,14,55,2025-04-26T01:10:33.456Z,55227195,162.66.133.227
UiTelemetryNavigationTiming,202504260110334.00,0dc8d1a5-eed3-46fc-a9b8-ff201658d93a,e7b6a5b9-3168-4,52024925,ce31f318-1481-491d-b398-4f1b4c9e8249,1745629818946.00,9633,da77d339-fcde-4969-9b6c-f3eac894d727,Standard,610b02f2-ba05-4bbf-99e2-951977521b32,e8152203-294e-43be,5404be81-4f70-4a77,LATAM,5G,CustomApp,3.4,Android,Desktop,1.8,Safari,96.0.2462,macOS,13,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,53c16a28-50eb-49ad-8429-3bb9f3456974,Web,856,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,2,12,31,60,80,95,108,130,155,178,194,214,240,1575,4248,3999,404,96c41464-a3d5-46f8-8223-0bc9e7fcb24f,422,1181,209,738,300,814,1318,3,back_forward,26,41,2025-04-26T01:10:33.456Z,57190298,220.130.142.138
UiTelemetryNavigationTiming,202504260110334.00,caa2f49f-4cff-40b3-82b8-2956a338cbaf,eefcbf57-90d1-4,54984891,b57e02c0-e15b-4a8f-896d-cee16b4712b7,1745629818946.00,5156,71cc3a9e-cc22-49c5-9d18-8d662490b944,Community,8969016d-1bfc-4229-b9c7-0463195d01a8,44300ffb-cacd-4c41,b46da016-9611-495c,LATAM,WiFi,CustomApp,1.6,iOS,iPhone 13,1.4,Edge,82.0.3083,Linux,15.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,c543ac29-4368-439f-981e-c997c5bd0ded,Web,1196,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,9,18,23,57,70,89,117,131,152,180,183,217,223,3973,1229,2936,404,39b8dec7-b446-4dd2-a91d-c94ed07cddb4,468,1584,403,609,287,1168,1477,0,back_forward,30,41,2025-04-26T01:10:33.456Z,54373397,145.87.21.167
UiTelemetryNavigationTiming,202504260110334.00,9b41dcb1-cfbe-4aed-bc4a-ce51cb39bb78,f78a1b65-b29e-4,52578414,ff4786de-82e0-4ec2-8dad-ef991e206833,1745629818946.00,9604,d96e1664-cf12-4608-9239-9267e8d8af85,Community,d53af8bc-cc44-4b8f-87f9-ad79bc86f33d,9ff3a752-8bde-4da8,a0ea64fe-a9ad-4284,US,WiFi,SalesforceApp,3.6,Android,iPhone 13,1.1,Edge,120.0.2443,macOS,12.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,dff6bd36-5c91-454e-8812-4e0dca00a869,Web,602,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,8,15,23,51,75,81,108,124,153,170,186,210,234,3170,1468,4186,304,8ebb0c24-ade4-4461-95a1-2d75dfadd83e,420,1316,337,680,343,1106,1280,5,navigate,23,52,2025-04-26T01:10:33.456Z,52549242,47.211.20.65
UiTelemetryNavigationTiming,202504260110334.00,1b982abb-e37c-476f-bf6c-1f62a3ab220e,895d0d97-022c-4,55218685,13a0c92d-ab6f-4a98-8081-71b7de1807c8,1745629818946.00,7366,0600cbf8-8192-4b72-907c-5f7770fa5a57,Standard,dc8bc9ca-25a6-4dec-9ff2-2ef437c95bd8,4c252cc7-1b3a-4b23,c6f3717d-d6d1-4b45,US,WiFi,CustomApp,2.3,Android,iPhone 13,3.5,Safari,96.0.2480,iOS,15.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,0a220a20-b661-43eb-b1ce-4348d25438cb,Mobile,140,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,2,18,21,60,71,86,112,138,150,166,200,220,229,2063,1646,2469,404,878d784a-fd9e-4212-8eed-1d5642dc4adc,200,1872,374,607,236,1064,1411,2,back_forward,27,38,2025-04-26T01:10:33.456Z,59370933,195.221.239.158
UiTelemetryNavigationTiming,202504260110334.00,d6d6d7ba-86e7-4ccb-b1ba-de3cde711781,325bdd49-f17c-4,56882458,2d5ecdde-211e-47e1-ab80-903e5fbf28a8,1745629818946.00,8608,7b03a446-aef8-423e-b465-794dc4973eb5,Standard,4d412c0c-4c7c-4505-adcb-fc049a3882bc,05041296-da6a-449d,ce66bede-4fec-468c,APAC,WiFi,SalesforceApp,3,iOS,Pixel 6,2.3,Safari,106.0.2519,Windows,13.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,6c334be7-242e-436b-b924-bbbe3e3176a1,Web,1834,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,8,17,39,51,65,98,107,135,143,172,191,219,237,1599,4396,1921,304,9d2ca672-fa09-4ed6-b7d9-1004ef1c1747,201,1031,296,758,283,965,1476,3,navigate,17,40,2025-04-26T01:10:33.456Z,51079310,122.221.67.113
UiTelemetryNavigationTiming,202504260110334.00,5192e01e-b25c-4d32-b957-5f46cb938cb9,73d3ba7f-70d4-4,55046742,605c1401-7978-4b25-8ed2-b1cc04c2533c,1745629818946.00,644,53ee91e5-3ca4-490b-9e19-8ae49fa13ef2,Guest,735f25e2-3b7f-40ce-94f2-858194f9b845,36fd23b4-5efe-49dd,109a8064-901f-4bb3,US,5G,CustomApp,2.5,Android,Galaxy S21,2.3,Safari,115.0.4688,Android,14.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,c28740e2-f29f-47e3-902e-bce1007bcb00,Web,1337,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,5,11,34,51,62,97,115,125,148,171,181,214,235,1510,1937,1252,404,2f582fcc-d52e-4305-afe0-16b234fbd410,29,1140,344,708,259,1199,1295,4,back_forward,22,53,2025-04-26T01:10:33.456Z,57939346,240.111.115.96
UiTelemetryNavigationTiming,202504260110334.00,ae4bc3c1-4b70-4d4e-afa6-ca7b37c44a1c,180f6dae-2e13-4,59998302,8fe6e1d5-1737-4c7b-b293-492734e0c80e,1745629818946.00,341,9fe47fc1-51d1-4cfd-89f9-4ed0bca377ac,Community,1a6fe884-baae-45d1-bf34-a5831c4faacd,e1d297df-3abd-45c8,62fdaf17-434d-476f,EU,WiFi,SalesforceApp,5.7,iOS,Galaxy S21,1.9,Safari,85.0.1362,macOS,15.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,a82cdfd0-d045-44c7-b581-493c99a9ca1c,Mobile,927,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,1,17,30,54,64,97,104,121,145,168,198,213,237,4382,1689,4430,200,cdaa3042-f778-412f-a742-7bca9f584c9b,430,2835,329,555,137,1150,1444,5,navigate,11,57,2025-04-26T01:10:33.456Z,54527156,185.179.3.242
